"name","r"
17952,0
17954,0
17956,0
17957,0
17958,0
17960,0
17961,0
17963,0
17966,0
17968,0
17969,0
17970,0
17971,0
17975,0
17978,0
17979,0
17981,0
17982,0
17984,0
17985,0
17986,0
17987,0
17988,0
17989,0
17990,0
17994,0
17995,0
17996,0
18001,0
18003,0
18005,0
18006,0
18007,0
18008,0
18009,0
18010,0
18012,0
18013,0
18016,0
18019,0
18021,0
18023,0
18025,0
18026,0
18027,0
18028,0
18029,0
18030,0
18031,0
18032,0
18033,0
18034,0
18036,0
18037,0
18039,0
18040,0
18042,0
18043,0
18047,0
18050,0
18051,0
18053,0
18054,0
18055,0
18056,0
18057,0
18058,0
18060,0
18061,0
18062,0
18063,0
18064,0
18065,0
18067,0
18071,0
18072,0
18077,0
18081,0
18084,0
18085,0
18086,0
18091,0
18093,0
18094,0
18096,0
18098,0
18100,0
18102,0
18106,0
18107,0
18109,0
18110,0
18113,0
18114,0
18116,0
18118,0
18119,0
18120,0
18122,0
18123,0
18125,0
18126,0
18127,0
18128,0
18130,0
18132,0
18133,0
18134,0
18136,0
18138,0
18139,0
18142,0
18143,0
18144,0
18145,0
18149,0
18150,0
18151,0
18152,0
18154,0
18156,0
18157,0
18162,0
18164,0
18165,0
18166,0
18167,0
18170,0
18171,0
18172,0
18173,0
18174,0
18178,0
18179,0
18183,0
18186,0
18187,0
18189,0
18190,0
18194,0
18198,0
18199,0
18200,0
18201,0
18202,0
18207,0
18210,0
18211,0
18213,0
18214,0
18217,0
18218,0
18219,0
18220,0
18221,0
18222,0
18224,0
18225,0
18226,0
18227,0
18228,0
18229,0
18232,0
18233,0
18235,0
18236,0
18237,0
18238,0
18240,0
18243,0
18244,0
18246,0
18248,0
18249,0
18250,0
18252,0
18254,0
18255,0
18256,0
18258,0
18261,0
18264,0
18265,0
18266,0
18269,0
18271,0
18273,0
18276,0
18278,0
18281,0
18282,0
18284,0
18286,0
18288,0
18289,0
18290,0
18291,0
18298,0
18299,0
18303,0
18304,0
18307,0
18308,0
18311,0
18314,0
18315,0
18317,0
18318,0
18320,0
18321,0
18322,0
18323,0
18324,0
18326,0
18329,0
18330,0
18332,0
18337,0
18338,0
18339,0
18344,0
18347,0
18349,0
18350,0
18352,0
18354,0
18356,0
18357,0
18359,0
18360,0
18361,0
18362,0
18363,0
18365,0
18366,0
18368,0
18369,0
18374,0
18375,0
18376,0
18377,0
18379,0
18380,0
18381,0
18384,0
18385,0
18386,0
18387,0
18395,0
18397,0
18398,0
18407,0
18409,0
18412,0
18413,0
18414,0
18416,0
18417,0
18419,0
18421,0
18425,0
18427,0
18428,0
18429,0
18430,0
18432,0
18433,0
18434,0
18435,0
18439,0
18441,0
18442,0
18445,0
18447,0
18451,0
18460,0
18461,0
18462,0
18465,0
18466,0
18467,0
18468,0
18469,0
18470,0
18472,0
18473,0
18476,0
18478,0
18480,0
18482,0
18483,0
18486,0
18489,0
18491,0
18492,0
18494,0
18495,0
18496,0
18497,0
18498,0
18501,0
18503,0
18504,0
18507,0
18512,0
18514,0
18516,0
18522,0
18523,0
18528,0
18529,0
18533,0
18535,0
18539,0
18541,0
18542,0
18543,0
18548,0
18549,0
18552,0
18553,0
18554,0
18556,0
18557,0
18562,0
18563,0
18564,0
18565,0
18566,0
18569,0
18571,0
18572,0
18573,0
18574,0
18575,0
18576,0
18579,0
18581,0
18583,0
18584,0
18585,0
18589,0
18590,0
18592,0
18593,0
18595,0
18596,0
18598,0
18599,0
18600,0
18602,0
18605,0
18606,0
18607,0
18608,0
18611,0
18612,0
18613,0
18614,0
18615,0
18616,0
18618,0
18620,0
18621,0
18622,0
18624,0
18625,0
18627,0
18628,0
18629,0
18632,0
18633,0
18636,0
18637,0
18640,0
18641,0
18642,0
18643,0
18646,0
18647,0
18650,0
18651,0
18653,0
18654,0
18656,0
18660,0
18661,0
18663,0
18668,0
18669,0
18671,0
18673,0
18674,0
18675,0
18676,0
18679,0
18680,0
18684,0
18685,0
18686,0
18690,0
18695,0
18703,0
18705,0
18707,0
18713,0
18714,0
18716,0
18719,0
18720,0
18722,0
18724,0
18726,0
18727,0
18729,0
18730,0
18731,0
18732,0
18733,0
18734,0
18737,0
18738,0
18740,0
18742,0
18743,0
18744,0
18745,0
18746,0
18747,0
18749,0
18752,0
18753,0
18755,0
18761,0
18767,0
18769,0
18772,0
18774,0
18776,0
18777,0
18779,0
18781,0
18783,0
18786,0
18787,0
18788,0
18790,0
18793,0
18794,0
18795,0
18796,0
18797,0
18803,0
18804,0
18805,0
18807,0
18808,0
18810,0
18813,0
18814,0
18815,0
18816,0
18819,0
18820,0
18822,0
18823,0
18824,0
18829,0
18830,0
18832,0
18833,0
18837,0
18842,0
18844,0
18845,0
18847,0
18851,0
18853,0
18857,0
18862,0
18864,0
18869,0
18871,0
18872,0
18874,0
18878,0
18881,0
18882,0
18884,0
18885,0
18886,0
18891,0
18894,0
18895,0
18899,0
18905,0
18908,0
18910,0
18913,0
18916,0
18917,0
18918,0
18919,0
18927,0
18928,0
18929,0
18930,0
18959,0
18962,0
18966,0
18969,0
18972,0
18973,0
18974,0
18977,0
18978,0
18979,0
18981,0
18982,0
18986,0
18987,0
18989,0
18991,0
18992,0
18994,0
18995,0
18996,0
18997,0
18998,0
18999,0
19000,0
19002,0
19003,0
19005,0
19007,0
19008,0
19009,0
19010,0
19014,0
19015,0
19017,0
19019,0
19021,0
19022,0
19030,0
19031,0
19035,0
19040,0
19041,0
19044,0
19045,0
19047,0
19053,0
19054,0
19057,0
19059,0
19062,0
19063,0
19064,0
19065,0
19067,0
19068,0
19071,0
19072,0
19073,0
19074,0
19075,0
19076,0
19077,0
19080,0
19082,0
19087,0
19090,0
19093,0
19094,0
19104,0
19105,0
19107,0
19110,0
19114,0
19116,0
19120,0
19124,0
19125,0
19127,0
19129,0
